codeDepartement;nomDepartement;codeCirconscription;nomCirconscription;codeCommune;nomCommune
22;Côtes-d'Armor;2205;5ème circonscription;22250;Pontrieux
22;Côtes-d'Armor;2205;5ème circonscription;22254;Prat
22;Côtes-d'Armor;2205;5ème circonscription;22256;Quemper-Guézennec
22;Côtes-d'Armor;2205;5ème circonscription;22257;Quemperven
22;Côtes-d'Armor;2205;5ème circonscription;22264;La Roche-Jaudy
22;Côtes-d'Armor;2205;5ème circonscription;22265;Rospez
22;Côtes-d'Armor;2205;5ème circonscription;22269;Runan
22;Côtes-d'Armor;2205;5ème circonscription;22283;Saint-Clet
22;Côtes-d'Armor;2205;5ème circonscription;22293;Saint-Gilles-les-Bois
22;Côtes-d'Armor;2205;5ème circonscription;22324;Saint-Quay-Perros
22;Côtes-d'Armor;2205;5ème circonscription;22325;Saint-Quay-Portrieux
22;Côtes-d'Armor;2205;5ème circonscription;22343;Trébeurden
22;Côtes-d'Armor;2205;5ème circonscription;22347;Trédarzec
22;Côtes-d'Armor;2205;5ème circonscription;22353;Trégastel
22;Côtes-d'Armor;2205;5ème circonscription;22362;Tréguier
22;Côtes-d'Armor;2205;5ème circonscription;22363;Trélévern
22;Côtes-d'Armor;2205;5ème circonscription;22377;Tréveneuc
22;Côtes-d'Armor;2205;5ème circonscription;22379;Trévou-Tréguignec
22;Côtes-d'Armor;2205;5ème circonscription;22381;Trézény
22;Côtes-d'Armor;2205;5ème circonscription;22383;Troguéry
22;Côtes-d'Armor;2205;5ème circonscription;22390;Yvias
23;Creuse;2301;1ère circonscription;23001;Ahun
23;Creuse;2301;1ère circonscription;23002;Ajain
23;Creuse;2301;1ère circonscription;23003;Alleyrat
23;Creuse;2301;1ère circonscription;23004;Anzême
23;Creuse;2301;1ère circonscription;23005;Arfeuille-Châtain
23;Creuse;2301;1ère circonscription;23006;Arrènes
23;Creuse;2301;1ère circonscription;23007;Ars
23;Creuse;2301;1ère circonscription;23008;Aubusson
23;Creuse;2301;1ère circonscription;23009;Auge
23;Creuse;2301;1ère circonscription;23010;Augères
23;Creuse;2301;1ère circonscription;23011;Aulon
23;Creuse;2301;1ère circonscription;23012;Auriat
23;Creuse;2301;1ère circonscription;23013;Auzances
23;Creuse;2301;1ère circonscription;23014;Azat-Châtenet
23;Creuse;2301;1ère circonscription;23015;Azerables
23;Creuse;2301;1ère circonscription;23016;Banize
23;Creuse;2301;1ère circonscription;23017;Basville
23;Creuse;2301;1ère circonscription;23018;Bazelat
23;Creuse;2301;1ère circonscription;23019;Beissat
23;Creuse;2301;1ère circonscription;23020;Bellegarde-en-Marche
23;Creuse;2301;1ère circonscription;23021;Bénévent-l'Abbaye
23;Creuse;2301;1ère circonscription;23022;Bétête
23;Creuse;2301;1ère circonscription;23023;Blaudeix
23;Creuse;2301;1ère circonscription;23024;Blessac
23;Creuse;2301;1ère circonscription;23025;Bonnat
23;Creuse;2301;1ère circonscription;23026;Bord-Saint-Georges
23;Creuse;2301;1ère circonscription;23027;Bosmoreau-les-Mines
23;Creuse;2301;1ère circonscription;23028;Bosroger
23;Creuse;2301;1ère circonscription;23029;Le Bourg-d'Hem
23;Creuse;2301;1ère circonscription;23030;Bourganeuf
23;Creuse;2301;1ère circonscription;23031;Boussac
23;Creuse;2301;1ère circonscription;23032;Boussac-Bourg
23;Creuse;2301;1ère circonscription;23033;La Brionne
23;Creuse;2301;1ère circonscription;23034;Brousse
23;Creuse;2301;1ère circonscription;23035;Budelière
23;Creuse;2301;1ère circonscription;23036;Bussière-Dunoise
23;Creuse;2301;1ère circonscription;23037;Bussière-Nouvelle
23;Creuse;2301;1ère circonscription;23038;Bussière-Saint-Georges
23;Creuse;2301;1ère circonscription;23039;La Celle-Dunoise
23;Creuse;2301;1ère circonscription;23040;La Celle-sous-Gouzon
23;Creuse;2301;1ère circonscription;23041;La Cellette
23;Creuse;2301;1ère circonscription;23042;Ceyroux
23;Creuse;2301;1ère circonscription;23043;Chamberaud
23;Creuse;2301;1ère circonscription;23044;Chambon-Sainte-Croix
23;Creuse;2301;1ère circonscription;23045;Chambon-sur-Voueize
23;Creuse;2301;1ère circonscription;23046;Chambonchard
23;Creuse;2301;1ère circonscription;23047;Chamborand
23;Creuse;2301;1ère circonscription;23048;Champagnat
23;Creuse;2301;1ère circonscription;23049;Champsanglard
23;Creuse;2301;1ère circonscription;23050;La Chapelle-Baloue
23;Creuse;2301;1ère circonscription;23051;La Chapelle-Saint-Martial
23;Creuse;2301;1ère circonscription;23052;La Chapelle-Taillefert
23;Creuse;2301;1ère circonscription;23053;Chard
23;Creuse;2301;1ère circonscription;23054;Charron
23;Creuse;2301;1ère circonscription;23055;Châtelard
23;Creuse;2301;1ère circonscription;23056;Châtelus-le-Marcheix
23;Creuse;2301;1ère circonscription;23057;Châtelus-Malvaleix
23;Creuse;2301;1ère circonscription;23058;Le Chauchet
23;Creuse;2301;1ère circonscription;23059;La Chaussade
23;Creuse;2301;1ère circonscription;23060;Chavanat
23;Creuse;2301;1ère circonscription;23061;Chénérailles
23;Creuse;2301;1ère circonscription;23062;Chéniers
23;Creuse;2301;1ère circonscription;23063;Clairavaux
23;Creuse;2301;1ère circonscription;23064;Clugnat
23;Creuse;2301;1ère circonscription;23065;Colondannes
23;Creuse;2301;1ère circonscription;23066;Le Compas
23;Creuse;2301;1ère circonscription;23067;La Courtine
23;Creuse;2301;1ère circonscription;23068;Cressat
23;Creuse;2301;1ère circonscription;23069;Crocq
23;Creuse;2301;1ère circonscription;23070;Crozant
23;Creuse;2301;1ère circonscription;23071;Croze
23;Creuse;2301;1ère circonscription;23072;Domeyrot
23;Creuse;2301;1ère circonscription;23073;Dontreix
23;Creuse;2301;1ère circonscription;23074;Le Donzeil
23;Creuse;2301;1ère circonscription;23075;Dun-le-Palestel
23;Creuse;2301;1ère circonscription;23076;Evaux-les-Bains
23;Creuse;2301;1ère circonscription;23077;Faux-la-Montagne
23;Creuse;2301;1ère circonscription;23078;Faux-Mazuras
23;Creuse;2301;1ère circonscription;23079;Felletin
23;Creuse;2301;1ère circonscription;23080;Féniers
23;Creuse;2301;1ère circonscription;23081;Flayat
23;Creuse;2301;1ère circonscription;23082;Fleurat
23;Creuse;2301;1ère circonscription;23083;Fontanières
23;Creuse;2301;1ère circonscription;23084;La Forêt-du-Temple
23;Creuse;2301;1ère circonscription;23086;Fransèches
23;Creuse;2301;1ère circonscription;23087;Fresselines
23;Creuse;2301;1ère circonscription;23088;Gartempe
23;Creuse;2301;1ère circonscription;23089;Genouillac
23;Creuse;2301;1ère circonscription;23090;Gentioux-Pigerolles
23;Creuse;2301;1ère circonscription;23091;Gioux
23;Creuse;2301;1ère circonscription;23092;Glénic
23;Creuse;2301;1ère circonscription;23093;Gouzon
23;Creuse;2301;1ère circonscription;23095;Le Grand-Bourg
23;Creuse;2301;1ère circonscription;23096;Guéret
23;Creuse;2301;1ère circonscription;23097;Issoudun-Létrieix
23;Creuse;2301;1ère circonscription;23098;Jalesches
23;Creuse;2301;1ère circonscription;23099;Janaillat
23;Creuse;2301;1ère circonscription;23100;Jarnages
23;Creuse;2301;1ère circonscription;23101;Jouillat
23;Creuse;2301;1ère circonscription;23102;Ladapeyre
23;Creuse;2301;1ère circonscription;23103;Lafat
23;Creuse;2301;1ère circonscription;23104;Lavaufranche
23;Creuse;2301;1ère circonscription;23105;Lavaveix-les-Mines
23;Creuse;2301;1ère circonscription;23106;Lépaud
23;Creuse;2301;1ère circonscription;23107;Lépinas
23;Creuse;2301;1ère circonscription;23108;Leyrat
23;Creuse;2301;1ère circonscription;23109;Linard-Malval
23;Creuse;2301;1ère circonscription;23110;Lioux-les-Monges
23;Creuse;2301;1ère circonscription;23111;Lizières
23;Creuse;2301;1ère circonscription;23112;Lourdoueix-Saint-Pierre
23;Creuse;2301;1ère circonscription;23113;Lupersat
23;Creuse;2301;1ère circonscription;23114;Lussat
23;Creuse;2301;1ère circonscription;23115;Magnat-l'Etrange
23;Creuse;2301;1ère circonscription;23116;Mainsat
23;Creuse;2301;1ère circonscription;23117;Maison-Feyne
23;Creuse;2301;1ère circonscription;23118;Maisonnisses
23;Creuse;2301;1ère circonscription;23119;Malleret
23;Creuse;2301;1ère circonscription;23120;Malleret-Boussac
23;Creuse;2301;1ère circonscription;23122;Mansat-la-Courrière
23;Creuse;2301;1ère circonscription;23123;Les Mars
23;Creuse;2301;1ère circonscription;23124;Marsac
23;Creuse;2301;1ère circonscription;23125;Le Mas-d'Artige
23;Creuse;2301;1ère circonscription;23127;Mautes
23;Creuse;2301;1ère circonscription;23128;Mazeirat
23;Creuse;2301;1ère circonscription;23129;La Mazière-aux-Bonshommes
23;Creuse;2301;1ère circonscription;23130;Méasnes
23;Creuse;2301;1ère circonscription;23131;Mérinchal
23;Creuse;2301;1ère circonscription;23132;Montaigut-le-Blanc
23;Creuse;2301;1ère circonscription;23133;Montboucher
23;Creuse;2301;1ère circonscription;23134;Le Monteil-au-Vicomte
23;Creuse;2301;1ère circonscription;23136;Mortroux
23;Creuse;2301;1ère circonscription;23137;Mourioux-Vieilleville
23;Creuse;2301;1ère circonscription;23138;Moutier-d'Ahun
23;Creuse;2301;1ère circonscription;23139;Moutier-Malcard
23;Creuse;2301;1ère circonscription;23140;Moutier-Rozeille
23;Creuse;2301;1ère circonscription;23141;Naillat
23;Creuse;2301;1ère circonscription;23142;Néoux
23;Creuse;2301;1ère circonscription;23143;Noth
23;Creuse;2301;1ère circonscription;23144;La Nouaille
23;Creuse;2301;1ère circonscription;23145;Nouhant
23;Creuse;2301;1ère circonscription;23146;Nouzerines
23;Creuse;2301;1ère circonscription;23147;Nouzerolles
23;Creuse;2301;1ère circonscription;23148;Nouziers
23;Creuse;2301;1ère circonscription;23149;Parsac-Rimondeix
23;Creuse;2301;1ère circonscription;23150;Peyrabout
23;Creuse;2301;1ère circonscription;23151;Peyrat-la-Nonière
23;Creuse;2301;1ère circonscription;23152;Pierrefitte
23;Creuse;2301;1ère circonscription;23154;Pionnat
23;Creuse;2301;1ère circonscription;23155;Pontarion
23;Creuse;2301;1ère circonscription;23156;Pontcharraud
23;Creuse;2301;1ère circonscription;23157;La Pouge
23;Creuse;2301;1ère circonscription;23158;Poussanges
23;Creuse;2301;1ère circonscription;23159;Puy-Malsignat
23;Creuse;2301;1ère circonscription;23160;Reterre
23;Creuse;2301;1ère circonscription;23162;Roches
23;Creuse;2301;1ère circonscription;23164;Rougnat
23;Creuse;2301;1ère circonscription;23165;Royère-de-Vassivière
23;Creuse;2301;1ère circonscription;23166;Sagnat
23;Creuse;2301;1ère circonscription;23167;Sannat
23;Creuse;2301;1ère circonscription;23168;Sardent
23;Creuse;2301;1ère circonscription;23169;La Saunière
23;Creuse;2301;1ère circonscription;23170;Savennes
23;Creuse;2301;1ère circonscription;23171;Sermur
23;Creuse;2301;1ère circonscription;23172;La Serre-Bussière-Vieille
23;Creuse;2301;1ère circonscription;23173;Soubrebost
23;Creuse;2301;1ère circonscription;23174;Soumans
23;Creuse;2301;1ère circonscription;23175;Sous-Parsat
23;Creuse;2301;1ère circonscription;23176;La Souterraine
23;Creuse;2301;1ère circonscription;23177;Saint-Agnant-de-Versillat
23;Creuse;2301;1ère circonscription;23178;Saint-Agnant-près-Crocq
23;Creuse;2301;1ère circonscription;23179;Saint-Alpinien
23;Creuse;2301;1ère circonscription;23180;Saint-Amand
23;Creuse;2301;1ère circonscription;23181;Saint-Amand-Jartoudeix
23;Creuse;2301;1ère circonscription;23182;Saint-Avit-de-Tardes
23;Creuse;2301;1ère circonscription;23183;Saint-Avit-le-Pauvre
23;Creuse;2301;1ère circonscription;23184;Saint-Bard
23;Creuse;2301;1ère circonscription;23185;Saint-Chabrais
23;Creuse;2301;1ère circonscription;23186;Saint-Christophe
23;Creuse;2301;1ère circonscription;23187;Saint-Dizier-la-Tour
23;Creuse;2301;1ère circonscription;23188;Saint-Dizier-les-Domaines
23;Creuse;2301;1ère circonscription;23189;Saint-Dizier-Masbaraud
23;Creuse;2301;1ère circonscription;23190;Saint-Domet
23;Creuse;2301;1ère circonscription;23191;Saint-Eloi
23;Creuse;2301;1ère circonscription;23192;Fursac
23;Creuse;2301;1ère circonscription;23193;Sainte-Feyre
23;Creuse;2301;1ère circonscription;23194;Sainte-Feyre-la-Montagne
23;Creuse;2301;1ère circonscription;23195;Saint-Fiel
23;Creuse;2301;1ère circonscription;23196;Saint-Frion
23;Creuse;2301;1ère circonscription;23197;Saint-Georges-la-Pouge
23;Creuse;2301;1ère circonscription;23198;Saint-Georges-Nigremont
23;Creuse;2301;1ère circonscription;23199;Saint-Germain-Beaupré
23;Creuse;2301;1ère circonscription;23200;Saint-Goussaud
23;Creuse;2301;1ère circonscription;23201;Saint-Hilaire-la-Plaine
23;Creuse;2301;1ère circonscription;23202;Saint-Hilaire-le-Château
23;Creuse;2301;1ère circonscription;23203;Saint-Julien-la-Genête
23;Creuse;2301;1ère circonscription;23204;Saint-Julien-le-Châtel
23;Creuse;2301;1ère circonscription;23205;Saint-Junien-la-Bregère
23;Creuse;2301;1ère circonscription;23206;Saint-Laurent
23;Creuse;2301;1ère circonscription;23207;Saint-Léger-Bridereix
23;Creuse;2301;1ère circonscription;23208;Saint-Léger-le-Guérétois
23;Creuse;2301;1ère circonscription;23209;Saint-Loup
23;Creuse;2301;1ère circonscription;23210;Saint-Maixant
23;Creuse;2301;1ère circonscription;23211;Saint-Marc-à-Frongier
23;Creuse;2301;1ère circonscription;23212;Saint-Marc-à-Loubaud
23;Creuse;2301;1ère circonscription;23213;Saint-Marien
23;Creuse;2301;1ère circonscription;23214;Saint-Martial-le-Mont
23;Creuse;2301;1ère circonscription;23215;Saint-Martial-le-Vieux
23;Creuse;2301;1ère circonscription;23216;Saint-Martin-Château
23;Creuse;2301;1ère circonscription;23217;Saint-Martin-Sainte-Catherine
23;Creuse;2301;1ère circonscription;23218;Saint-Maurice-près-Crocq
23;Creuse;2301;1ère circonscription;23219;Saint-Maurice-la-Souterraine
23;Creuse;2301;1ère circonscription;23220;Saint-Médard-la-Rochette
23;Creuse;2301;1ère circonscription;23221;Saint-Merd-la-Breuille
23;Creuse;2301;1ère circonscription;23222;Saint-Michel-de-Veisse
23;Creuse;2301;1ère circonscription;23223;Saint-Moreil
23;Creuse;2301;1ère circonscription;23224;Saint-Oradoux-de-Chirouze
23;Creuse;2301;1ère circonscription;23225;Saint-Oradoux-près-Crocq
23;Creuse;2301;1ère circonscription;23226;Saint-Pardoux-d'Arnet
23;Creuse;2301;1ère circonscription;23227;Saint-Pardoux-Morterolles
23;Creuse;2301;1ère circonscription;23228;Saint-Pardoux-le-Neuf
23;Creuse;2301;1ère circonscription;23229;Saint-Pardoux-les-Cards
23;Creuse;2301;1ère circonscription;23230;Saint-Pierre-Chérignat
23;Creuse;2301;1ère circonscription;23232;Saint-Pierre-Bellevue
23;Creuse;2301;1ère circonscription;23233;Saint-Pierre-le-Bost
