Civilite;Nom;Prenom;Mandat;Circonscription;Departement;Candidat_parrainage;Date
Mme;SANTONI;Dominique;Conseillère départementale;;Vaucluse;PÉCRESSE Valérie;2022
M.;CHENECHAUD;Nicolas;Conseiller départemental;;Vendée;PÉCRESSE Valérie;2022
Mme;PINEAU;Florence;Conseillère départementale;;Vendée;PÉCRESSE Valérie;2022
Mme;RIVIERE;Isabelle;Conseillère départementale;;Vendée;PÉCRESSE Valérie;2022
M.;CHASTEL;Gregoire;Maire délégué d'une commune associée ou d'une commune déléguée;Valence-en-Poitou;Vienne;PÉCRESSE Valérie;2022
Mme;BABOUHOT;Nathalie;Présidente d'un EPCI à fiscalité propre;CC de Mirecourt Dompaire;Vosges;PÉCRESSE Valérie;2022
M.;CLAUDON;Philippe;Maire;Bellefontaine;Vosges;PÉCRESSE Valérie;2022
M.;LALLOZ;Jacques;Maire;Pont-lès-Bonfays;Vosges;PÉCRESSE Valérie;2022
Mme;PATARD;Sandrine;Conseillère départementale;;Vosges;PÉCRESSE Valérie;2022
M.;FESSELET;Gérard;Maire;Chavannes-les-Grands;Territoire de Belfort;PÉCRESSE Valérie;2022
M.;DUGOIN-CLÉMENT;Jean-Philippe;Maire;Mennecy;Essonne;PÉCRESSE Valérie;2022
Mme;HIDRI;Faten;Conseillère régionale;Île-De-France;Essonne;PÉCRESSE Valérie;2022
Mme;PIOFFET;Annie;Conseillère départementale;;Essonne;PÉCRESSE Valérie;2022
M.;BESCHIZZA;Bruno;Maire;Aulnay-sous-Bois;Seine-Saint-Denis;PÉCRESSE Valérie;2022
M.;CARVALHINHO;Geoffrey;Conseiller régional;Île-De-France;Seine-Saint-Denis;PÉCRESSE Valérie;2022
Mme;MARSIGNY;Brigitte;Maire;Noisy-le-Grand;Seine-Saint-Denis;PÉCRESSE Valérie;2022
Mme;GONZALES;Élise;Conseillère régionale;Île-De-France;Val-de-Marne;PÉCRESSE Valérie;2022
M.;ROESCH;Germain;Conseiller départemental;;Val-de-Marne;PÉCRESSE Valérie;2022
M.;MURRU;Yves;Maire;Puiseux-en-France;Val-d'Oise;PÉCRESSE Valérie;2022
M.;TIRAULT;Fred Michel;Maire;Saint-Esprit;Martinique;PÉCRESSE Valérie;2022
M.;LORION;David;Député;4ème circonscription;La Réunion;PÉCRESSE Valérie;2022
M.;PAJANIAYE;Jean Louis;Conseiller départemental;;La Réunion;PÉCRESSE Valérie;2022
Mme;AHAMADI;Zamimou;Conseillère départementale;;Mayotte;PÉCRESSE Valérie;2022
M.;MOHAMED;Bacar;Maire;Tsingoni;Mayotte;PÉCRESSE Valérie;2022
M.;OMAR;Ali;Conseiller départemental;;Mayotte;PÉCRESSE Valérie;2022
M.;HAMBLIN;Tetuanui;Maire;Taiarapu-Ouest;Polynésie française;PÉCRESSE Valérie;2022
M.;NARII;Tuanainai;Maire;Rapa;Polynésie française;PÉCRESSE Valérie;2022
M.;TARIHAA;Jonathan;Maire délégué d'une commune associée ou d'une commune déléguée;Taiarapu-Ouest;Polynésie française;PÉCRESSE Valérie;2022
Mme;TUPANA ÉPOUSE POAREU;Roniu;Maire déléguée d'une commune associée ou d'une commune déléguée;Taiarapu-Ouest;Polynésie française;PÉCRESSE Valérie;2022
Mme;RUFFENACH;Virginie;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Nouvelle-Calédonie;PÉCRESSE Valérie;2022
Mme;BARDON-HAMBARDZUMYAN;Lusine;Présidente du conseil consulaire;Arménie, Géorgie;Français de l'étranger;PÉCRESSE Valérie;2022
M.;DENDÈNE;Karim;Conseiller à l'Assemblée des Français de l'étranger;Afrique du Nord;Français de l'étranger;PÉCRESSE Valérie;2022
Mme;DUBARD-KAJTAR;Jeanne;Conseillère à l'Assemblée des Français de l'étranger;Europe centrale et orientale (y compris Russie);Français de l'étranger;PÉCRESSE Valérie;2022
M.;LEJEUNE;Christophe;Président du conseil consulaire;Philippines;Français de l'étranger;PÉCRESSE Valérie;2022
M.;SALHA;Guillaume;Président du conseil consulaire;Qatar, Bahrein;Français de l'étranger;PÉCRESSE Valérie;2022
M.;BACH;Matthieu;Maire;La Chapelle-Rambaud;Haute-Savoie;PESQUET Thomas;2022
Mme;OGERET;Agnès;Maire;Seillonnaz;Ain;POUTOU Philippe;2022
Mme;BOUILLON;Évelyne;Maire;Besmé;Aisne;POUTOU Philippe;2022
M.;FILLIOUD;Patrick;Maire;Bruys;Aisne;POUTOU Philippe;2022
M.;MAILLET-CONTOZ;Alexandre;Maire;Saconin-et-Breuil;Aisne;POUTOU Philippe;2022
M.;MIGNOT;Philippe;Maire;Chaillevois;Aisne;POUTOU Philippe;2022
Mme;BRUSAT;Marie-Claude;Conseillère départementale;;Alpes-de-Haute-Provence;POUTOU Philippe;2022
M.;USSEGLIO;Robert;Maire;Lardiers;Alpes-de-Haute-Provence;POUTOU Philippe;2022
M.;BIENNIER;André;Maire;Peyraud;Ardèche;POUTOU Philippe;2022
M.;CHANTRE;Christophe;Maire;Toulaud;Ardèche;POUTOU Philippe;2022
M.;LEGRAS;Emmanuel;Maire;Les Assions;Ardèche;POUTOU Philippe;2022
M.;MEYCELLE;Patrick;Maire;Saint-Remèze;Ardèche;POUTOU Philippe;2022
M.;FRANCART;René;Maire;Montcheutin;Ardennes;POUTOU Philippe;2022
M.;IACONELLI;Vincent;Maire;Chagny;Ardennes;POUTOU Philippe;2022
Mme;DEDIEU;Dalia;Maire;Illartein;Ariège;POUTOU Philippe;2022
M.;OCHANDORENA;Yvon;Maire;Buzan;Ariège;POUTOU Philippe;2022
M.;POIGNANT;Anselme;Maire;Balacet;Ariège;POUTOU Philippe;2022
M.;FARINE;Bruno;Maire;Moussey;Aube;POUTOU Philippe;2022
M.;HENRI;Pascal;Maire;Mesnil-Saint-Père;Aube;POUTOU Philippe;2022
M.;VINCENT;Thierry;Maire;Maisons-lès-Soulaines;Aube;POUTOU Philippe;2022
M.;ASENSIO;Brice;Maire;Cazalrenoux;Aude;POUTOU Philippe;2022
M.;VISMARA;Alfred;Maire;Cailla;Aude;POUTOU Philippe;2022
M.;ARTIS;Frédéric;Maire;Vabres-l'Abbaye;Aveyron;POUTOU Philippe;2022
M.;CANTOURNET;Eric;Conseiller départemental;;Aveyron;POUTOU Philippe;2022
M.;PANTANELLA;Pierre;Maire;Saint-Rome-de-Cernon;Aveyron;POUTOU Philippe;2022
M.;RIVEMALE;Patrick;Maire;Montlaur;Aveyron;POUTOU Philippe;2022
M.;VIOULAC;Alain;Maire;Saint-Laurent-d'Olt;Aveyron;POUTOU Philippe;2022
M.;LEHUGEUR;Henri;Maire;Janville;Calvados;POUTOU Philippe;2022
M.;LEMOUSSU;Daniel;Maire;Ducy-Sainte-Marguerite;Calvados;POUTOU Philippe;2022
Mme;MENNIER;Brigitte;Maire déléguée d'une commune associée ou d'une commune déléguée;Valdallière;Calvados;POUTOU Philippe;2022
M.;LE HENANFF;Gérard;Maire;La Forêt-de-Tessé;Charente;POUTOU Philippe;2022
M.;ROUSSEAU;Patrick;Maire;Saint-Christophe;Charente;POUTOU Philippe;2022
M.;BOREL;Didier;Maire;Fontaine-Chalendray;Charente-Maritime;POUTOU Philippe;2022
M.;CHARPENTIER;Pierre-Yves;Maire;Saint-Georges-sur-Moulon;Cher;POUTOU Philippe;2022
M.;MATHIEU;Fabien;Maire;Saint-Laurent;Cher;POUTOU Philippe;2022
M.;DUBOSCLARD;Thierry-Jean Pierre;Maire;La Chapelle-Taillefert;Creuse;POUTOU Philippe;2022
M.;DENOST;Robert;Maire;Saint-Vincent-Jalmoutiers;Dordogne;POUTOU Philippe;2022
M.;LE CORRE;Joel;Maire;Meyrals;Dordogne;POUTOU Philippe;2022
M.;BÔLE;Joël;Maire;Sainte-Anne;Doubs;POUTOU Philippe;2022
M.;BOUVERET;Jean-Yves;Maire;Reculfoz;Doubs;POUTOU Philippe;2022
M.;JACQUIN;Denis;Maire;Torpes;Doubs;POUTOU Philippe;2022
Mme;PAQUIEZ-GUYETANT;Patricia;Maire;Goux-sous-Landet;Doubs;POUTOU Philippe;2022
M.;UBBIALI;Georges;Conseiller départemental;;Doubs;POUTOU Philippe;2022
M.;AUBREE;Jean-Edern;Maire;Saint-Jean-Trolimon;Finistère;POUTOU Philippe;2022
M.;ROBIN;Yannig;Maire;Plouguerneau;Finistère;POUTOU Philippe;2022
M.;ABBOU;François;Maire;Peyrolles;Gard;POUTOU Philippe;2022
M.;DÉPREZ;François;Maire;Saint-Élix-le-Château;Haute-Garonne;POUTOU Philippe;2022
Mme;ARQUÉ;Nadine;Maire;Riguepeu;Gers;POUTOU Philippe;2022
Mme;GIACOMIN;Gaële;Maire;Aussos;Gers;POUTOU Philippe;2022
M.;GRANIER-DEFERRE;Denys;Maire;Cadeillan;Gers;POUTOU Philippe;2022
M.;LASPORTES;Bernard;Maire;Saint-Arailles;Gers;POUTOU Philippe;2022
M.;BARBAN;Laurent;Maire;Léognan;Gironde;POUTOU Philippe;2022
M.;CAPUS;Georges;Maire;Pégairolles-de-Buèges;Hérault;POUTOU Philippe;2022
M.;PINAUD;Stéphan;Maire;Candes-Saint-Martin;Indre-et-Loire;POUTOU Philippe;2022
M.;BALESTRIERI;Christian;Maire;Proveysieux;Isère;POUTOU Philippe;2022
M.;BERHAULT;Yann;Maire;Jarcieu;Isère;POUTOU Philippe;2022
Mme;GÉRIN;Anne;Conseillère départementale;;Isère;POUTOU Philippe;2022
M.;BAUBION-BROYE;Guy;Maire;Saint-Cricq-du-Gave;Landes;POUTOU Philippe;2022
Mme;CHOPIS;Josiane;Maire;Anzex;Lot-et-Garonne;POUTOU Philippe;2022
M.;LECAT;Camille;Maire délégué d'une commune associée ou d'une commune déléguée;Ventalon en Cévennes;Lozère;POUTOU Philippe;2022
M.;SEGUIN;Denis;Maire délégué d'une commune associée ou d'une commune déléguée;Massegros Causses Gorges;Lozère;POUTOU Philippe;2022
M.;LE GUILLOU;Pierre;Maire;Étrepy;Marne;POUTOU Philippe;2022
M.;AUVIGNE;Thomas;Maire;Maâtz;Haute-Marne;POUTOU Philippe;2022
M.;FLOCARD;David;Maire délégué d'une commune associée ou d'une commune déléguée;Vals-des-Tilles;Haute-Marne;POUTOU Philippe;2022
M.;GERBET;Bruno;Maire délégué d'une commune associée ou d'une commune déléguée;Villegusien-le-Lac;Haute-Marne;POUTOU Philippe;2022
M.;LAURENT;Yoann;Maire;Leuchey;Haute-Marne;POUTOU Philippe;2022
M.;MILLÉ;Joël;Maire;Dammartin-sur-Meuse;Haute-Marne;POUTOU Philippe;2022
Mme;MUSSOT;Nadine;Maire;Maizières-sur-Amance;Haute-Marne;POUTOU Philippe;2022
Mme;RIBEIRO;Manuela;Maire;Brainville;Meurthe-et-Moselle;POUTOU Philippe;2022
Mme;BERTRAND;Chantal;Maire;Châtillon-sous-les-Côtes;Meuse;POUTOU Philippe;2022
M.;HALLE;Jean-Luc;Maire;Hamel;Nord;POUTOU Philippe;2022
M.;WEYN;Gérard;Maire;Villers-Saint-Paul;Oise;POUTOU Philippe;2022
M.;BORDES;Alexandre;Maire;Arancou;Pyrénées-Atlantiques;POUTOU Philippe;2022
Mme;DEMARCQ EGUIGUREN;Solange;Maire;Biriatou;Pyrénées-Atlantiques;POUTOU Philippe;2022
Mme;DUTOYA;Émilie;Conseillère régionale;Nouvelle-Aquitaine;Pyrénées-Atlantiques;POUTOU Philippe;2022
M.;IHIDOY;Sébastien;Maire;Mendive;Pyrénées-Atlantiques;POUTOU Philippe;2022
M.;LAMAS;Franck;Conseiller départemental;;Pyrénées-Atlantiques;POUTOU Philippe;2022
M.;LEURGORRY;Charles Anicet;Maire;Camou-Cihigue;Pyrénées-Atlantiques;POUTOU Philippe;2022
M.;OÇAFRAIN;Jean-Marc;Maire;Ossès;Pyrénées-Atlantiques;POUTOU Philippe;2022
M.;OLÇOMENDY;Daniel;Maire;Ostabat-Asme;Pyrénées-Atlantiques;POUTOU Philippe;2022
M.;SAVAZZI;Sylvain;Maire;Cazarilh;Hautes-Pyrénées;POUTOU Philippe;2022
M.;GRAVAS;Olivier;Maire;Sahorre;Pyrénées-Orientales;POUTOU Philippe;2022
M.;CHEVALLIER;David;Maire;Contréglise;Haute-Saône;POUTOU Philippe;2022
M.;CORBERAND;Olivier;Maire;Lieffrans;Haute-Saône;POUTOU Philippe;2022
Mme;EME;Edwige;Maire;Fontenois-lès-Montbozon;Haute-Saône;POUTOU Philippe;2022
M.;GAUDINET;Bernard;Maire;Liévans;Haute-Saône;POUTOU Philippe;2022
M.;MOINE;Guy;Maire;La Chapelle-Saint-Quillain;Haute-Saône;POUTOU Philippe;2022
M.;VALLEY;Jean;Maire;Champey;Haute-Saône;POUTOU Philippe;2022
Mme;LAGRANGE;Josette;Maire;Collonge-en-Charollais;Saône-et-Loire;POUTOU Philippe;2022
M.;DOUBLET;Gabriel;Maire;Saint-Cergues;Haute-Savoie;POUTOU Philippe;2022
M.;BONIFACIO;Jérôme;Maire;Laval-en-Brie;Seine-et-Marne;POUTOU Philippe;2022
M.;JOVELET;Jean-Marc;Maire;Revelles;Somme;POUTOU Philippe;2022
M.;CAUQUIL;Gérard;Maire;Le Vintrou;Tarn;POUTOU Philippe;2022
M.;PETIT;Jean-Marie;Maire;Belleserre;Tarn;POUTOU Philippe;2022
M.;DAVID;Roland;Maire délégué d'une commune associée ou d'une commune déléguée;Val d'Issoire;Haute-Vienne;POUTOU Philippe;2022
M.;LALAY;Philippe;Maire;Saint-Bazile;Haute-Vienne;POUTOU Philippe;2022
M.;MENETRIER;Cédric;Maire;Xaronval;Vosges;POUTOU Philippe;2022
Mme;LHOTE;Mireille;Maire;Sougères-en-Puisaye;Yonne;POUTOU Philippe;2022
M.;ANTISTE;Maurice;Sénateur;;Martinique;POUTOU Philippe;2022
M.;CLIO;Fred;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Martinique;POUTOU Philippe;2022
M.;THOMASSET;Gilles;Maire;Saint-Germain-de-Joux;Ain;ROCCA Martin;2022
Mme;DAUGREILH-DUBOURG;Sylvie;Maire;Lamothe;Landes;ROCCA Martin;2022
M.;DUGUE;Christian;Maire;Montceaux-Ragny;Saône-et-Loire;ROCCA Martin;2022
M.;BERTHOMIER;Christian;Maire;Saint-Jean-d'Arvey;Savoie;ROCCA Martin;2022
M.;PETORIN;Patrick;Maire;Pamplie;Deux-Sèvres;ROCCA Martin;2022
M.;TARDY;Lionel;Maire;Rosans;Hautes-Alpes;ROUSSEL Fabien;2022
M.;ARCHAMBAULT;Michel;Maire;Graçay;Cher;ROUSSEL Fabien;2022
M.;CHARLES;Jean-Pierre;Conseiller départemental;;Cher;ROUSSEL Fabien;2022
M.;LEROUX;Benjamin;Maire;Arnay-le-Duc;Côte-d'Or;ROUSSEL Fabien;2022
M.;CHANTEGREIL;Florian;Maire;Saint-Paul-de-Serre;Dordogne;ROUSSEL Fabien;2022
Mme;SALINIER;Bernadette;Maire déléguée d'une commune associée ou d'une commune déléguée;Boulazac Isle Manoire;Dordogne;ROUSSEL Fabien;2022
Mme;LOPEZ DUBREUIL;Julie;Maire;Saint-Jean-du-Pin;Gard;ROUSSEL Fabien;2022
M.;PALISSE;Patrick;Maire;Le Pin;Gard;ROUSSEL Fabien;2022
M.;BLASCO;Gabriel;Conseiller départemental;;Hérault;ROUSSEL Fabien;2022
M.;CHARBONNIER;Jacky;Maire;Orbigny;Indre-et-Loire;ROUSSEL Fabien;2022
M.;DE CARLI;Serge;Maire;Mont-Saint-Martin;Meurthe-et-Moselle;ROUSSEL Fabien;2022
M.;FORTUNAT;André;Maire délégué d'une commune associée ou d'une commune déléguée;Val de Briey;Meurthe-et-Moselle;ROUSSEL Fabien;2022
M.;LE MOULLEC;René;Maire;Guémené-sur-Scorff;Morbihan;ROUSSEL Fabien;2022
M.;PATRIGNANI;Armand;Maire;Fèves;Moselle;ROUSSEL Fabien;2022
Mme;NAGET;Camille;Conseillère de Paris;;Paris;ROUSSEL Fabien;2022
Mme;MARCOUX LESTIEUX;Patricia;Maire;Peyrat-de-Bellac;Haute-Vienne;ROUSSEL Fabien;2022
Mme;GENTHON;Laureen;Conseillère départementale;;Hauts-de-Seine;ROUSSEL Fabien;2022
M.;GUILLAUD-BATAILLE;Fabien;Conseiller régional;Île-De-France;Val-de-Marne;ROUSSEL Fabien;2022
Mme;KIROUANI;Lamya;Conseillère départementale;;Val-de-Marne;ROUSSEL Fabien;2022
Mme;GOBALOU ERAMBRANPOULLÉ;Virginie;Conseillère régionale;La Réunion;La Réunion;ROUSSEL Fabien;2022
M.;MICHEL;Philippe;Maire;Harreberg;Moselle;SMATI  Rafik;2022
Mme;GUILLON;Pascale;Maire;Vongnes;Ain;TAUBIRA Christiane;2022
M.;LARMANJAT;Guy;Conseiller départemental;;Ain;TAUBIRA Christiane;2022
M.;DUMAS;Florent;Maire;Saint-Pierreville;Ardèche;TAUBIRA Christiane;2022
M.;FIEVET;Blaise;Maire délégué d'une commune associée ou d'une commune déléguée;Tailly;Ardennes;TAUBIRA Christiane;2022
Mme;HADDAD;Djamila;Conseillère départementale;;Aube;TAUBIRA Christiane;2022
M.;BUSQUE;Emile-Raphael;Maire;Citou;Aude;TAUBIRA Christiane;2022
M.;ESTREM;Jean Marc Albert Georges;Maire;La Force;Aude;TAUBIRA Christiane;2022
M.;BENARROCHE;Pierre;Maire d'arrondissement;;Bouches-du-Rhône;TAUBIRA Christiane;2022
M.;PAYAN;Benoît;Maire;Marseille;Bouches-du-Rhône;TAUBIRA Christiane;2022
M.;DEQUESNE;Christophe;Maire;Panges;Côte-d'Or;TAUBIRA Christiane;2022
M.;JAUDAUX;Marc;Maire;Auvillars-sur-Saône;Côte-d'Or;TAUBIRA Christiane;2022
M.;HOUSSAIS;Pierre;Maire;Kermaria-Sulard;Côtes-d'Armor;TAUBIRA Christiane;2022
M.;TOUDIC;Arnaud;Conseiller régional;Bretagne;Côtes-d'Armor;TAUBIRA Christiane;2022
Mme;SPIELMANN;Fernande;Maire;Mancenans-Lizerne;Doubs;TAUBIRA Christiane;2022
M.;LE ROUX;Christophe;Maire;Bannalec;Finistère;TAUBIRA Christiane;2022
Mme;SAVES;José;Maire;Noueilles;Haute-Garonne;TAUBIRA Christiane;2022
M.;CAVALEIRO;Louis;Maire;Étauliers;Gironde;TAUBIRA Christiane;2022
Mme;HERNANDEZ;Sandrine;Conseillère régionale;Nouvelle-Aquitaine;Gironde;TAUBIRA Christiane;2022
M.;LEGENDRE;Bertrand;Maire;Saint-Germain-sur-Ille;Ille-et-Vilaine;TAUBIRA Christiane;2022
M.;TAILLEBOIS;Jean-Michel;Maire;Cherrueix;Ille-et-Vilaine;TAUBIRA Christiane;2022
M.;FERRARI;Christophe;Maire;Le Pont-de-Claix;Isère;TAUBIRA Christiane;2022
M.;PICARD;Pascal;Maire;Mur-de-Sologne;Loir-et-Cher;TAUBIRA Christiane;2022
Mme;REYNAUD;Severine;Conseillère départementale;;Loire;TAUBIRA Christiane;2022
M.;CRAND;Jean-Michel;Maire;Saint-Malo-de-Guersac;Loire-Atlantique;TAUBIRA Christiane;2022
Mme;BATAILLE;Muriel;Maire;Tournoisis;Loiret;TAUBIRA Christiane;2022
M.;BETHOUL;Christophe;Maire;Saint-Germain-des-Prés;Loiret;TAUBIRA Christiane;2022
Mme;PICHARD;Elisabeth;Maire;Cancon;Lot-et-Garonne;TAUBIRA Christiane;2022
Mme;CHIRON-PESNEL;Sylvie;Maire;Huillé-Lézigné;Maine-et-Loire;TAUBIRA Christiane;2022
Mme;DELACOUR;Thérèse;Maire déléguée d'une commune associée ou d'une commune déléguée;La Hague;Manche;TAUBIRA Christiane;2022
M.;LAMOTTE;Jean-François;Maire;Helleville;Manche;TAUBIRA Christiane;2022
M.;EBERHARDT;Philippe;Maire;Marthemont;Meurthe-et-Moselle;TAUBIRA Christiane;2022
M.;KARMANN;Nicolas;Maire;Manhoué;Moselle;TAUBIRA Christiane;2022
M.;DABERT;Jean-Claude;Maire;Solignat;Puy-de-Dôme;TAUBIRA Christiane;2022
M.;ESTOURNÈS;Jean-Luc;Maire;Moumour;Pyrénées-Atlantiques;TAUBIRA Christiane;2022
M.;LANNES;Bruno;Maire;Susmiou;Pyrénées-Atlantiques;TAUBIRA Christiane;2022
M.;PEREIRA DA CUNHA;Noël;Maire;Pierrefitte-Nestalas;Hautes-Pyrénées;TAUBIRA Christiane;2022
Mme;BAILLY-BIICHLÉ;Cécile;Maire;Vandelans;Haute-Saône;TAUBIRA Christiane;2022
M.;BOIX-NEVEU;Arthur;Maire;Barberaz;Savoie;TAUBIRA Christiane;2022
M.;GRESSIER;Robert;Maire;Sainte-Geneviève;Seine-Maritime;TAUBIRA Christiane;2022
M.;SOUIN;Pierre;Maire;Marcq;Yvelines;TAUBIRA Christiane;2022
M.;WATTIAU;Gilles;Maire;Grues;Vendée;TAUBIRA Christiane;2022
Mme;BAUVAIS;Claudie;Maire;Valdivienne;Vienne;TAUBIRA Christiane;2022
M.;LHÔTE;Serge;Maire;Bazegney;Vosges;TAUBIRA Christiane;2022
Mme;POIFOL-FERREIRA;Isabelle;Conseillère régionale;Bourgogne-Franche-Comté;Yonne;TAUBIRA Christiane;2022
M.;LAURENT;Hadrien;Conseiller régional;Île-De-France;Hauts-de-Seine;TAUBIRA Christiane;2022
M.;DUVERGER;Jean-Claude;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Martinique;TAUBIRA Christiane;2022
M.;LEONCE;Chester;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Guyane;TAUBIRA Christiane;2022
M.;LE WEST;Jean-Luc;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Guyane;TAUBIRA Christiane;2022
Mme;MACHICHI PROST;Violaine;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Guyane;TAUBIRA Christiane;2022
Mme;PERLET;Keena;Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier;;Guyane;TAUBIRA Christiane;2022
M.;GROSSO;Guillaume;Conseiller à l'Assemblée des Français de l'étranger;Allemagne, Autriche, Slovaquie, Slovénie, Suisse;Français de l'étranger;TAUBIRA Christiane;2022
Mme;PICHARLES;Chantal;Conseillère à l'Assemblée des Français de l'étranger;Europe du Sud;Français de l'étranger;TAUBIRA Christiane;2022
M.;SYLLA;Boubou;Président du conseil consulaire;Mauritanie;Français de l'étranger;TAUBIRA Christiane;2022
Mme;DUBRAUD;Elisabeth;Maire;Polisy;Aube;THOUY Hélène;2022
M.;BOSDEVESY;Michel;Maire;La Rochebeaucourt-et-Argentine;Dordogne;THOUY Hélène;2022
Mme;LE GALL;Chantale;Conseillère départementale;;Eure;THOUY Hélène;2022
Mme;LOUIS;Christine;Maire;Crestot;Eure;THOUY Hélène;2022
M.;LE CHÉNÉCHAL;Didier;Maire;Lassy;Ille-et-Vilaine;THOUY Hélène;2022
M.;MASSARD;Philippe;Maire;La Chapelle-aux-Naux;Indre-et-Loire;THOUY Hélène;2022
M.;FÉVRIER;Albert;Maire;Ladon;Loiret;THOUY Hélène;2022
M.;ROCH;Francis;Maire;Giriviller;Meurthe-et-Moselle;THOUY Hélène;2022
M.;DERUDDER;Germain;Maire;Œting;Moselle;THOUY Hélène;2022
Mme;CAIVANO-TELLIER;Laurence;Maire;Vignemont;Oise;THOUY Hélène;2022
Mme;BRUN;Pascale;Maire;Augnat;Puy-de-Dôme;THOUY Hélène;2022
Mme;DEMIMUID;Dominique;Maire;Libaros;Hautes-Pyrénées;THOUY Hélène;2022
M.;MONIN;Patrick;Maire;Azé;Saône-et-Loire;THOUY Hélène;2022
Mme;TORCOL;Patricia;Maire;Le Châtelet-en-Brie;Seine-et-Marne;THOUY Hélène;2022
Mme;PEREIRA;Nathalie;Conseillère départementale;;Yvelines;THOUY Hélène;2022
M.;RICHARD;Dominique;Maire;Brue-Auriac;Var;THOUY Hélène;2022
M.;GLAIN;Jean-Marie;Maire;Pindray;Vienne;THOUY Hélène;2022
M.;BALASTRIER;Jean-Daniel;Maire;Contrevoz;Ain;ZEMMOUR Éric;2022
Mme;CHARMETANT;Fabienne;Maire;Priay;Ain;ZEMMOUR Éric;2022
M.;GUENRO;Sylvain;Maire;Peyriat;Ain;ZEMMOUR Éric;2022
Mme;PERI;Sonia;Maire;Saint-Georges-sur-Renon;Ain;ZEMMOUR Éric;2022
M.;CARLIER;Jean-Christophe;Maire;Cerizy;Aisne;ZEMMOUR Éric;2022
M.;DE ROMANCE;Xavier;Maire;Lanchy;Aisne;ZEMMOUR Éric;2022
M.;FERRY;Xavier;Maire;Villers-Agron-Aiguizy;Aisne;ZEMMOUR Éric;2022
M.;FERTE;Thierry;Maire;Clamecy;Aisne;ZEMMOUR Éric;2022
M.;LECOMTE;Thierry;Maire;Nouvion-et-Catillon;Aisne;ZEMMOUR Éric;2022
Mme;LÉTRILLART;Isabelle;Conseillère départementale;;Aisne;ZEMMOUR Éric;2022
M.;TRONEL;Benoît;Maire;Orgeval;Aisne;ZEMMOUR Éric;2022
M.;VAN ISACKER;Jean;Maire;Monceau-le-Neuf-et-Faucouzy;Aisne;ZEMMOUR Éric;2022
M.;VUILLIOT;Christian;Maire;Grandlup-et-Fay;Aisne;ZEMMOUR Éric;2022
M.;CAPON;Patrick;Maire;Marcillat-en-Combraille;Allier;ZEMMOUR Éric;2022
Mme;ALLIX;Laurence;Maire;Curbans;Alpes-de-Haute-Provence;ZEMMOUR Éric;2022
M.;BONNAFOUX;Pierre;Maire;Puimichel;Alpes-de-Haute-Provence;ZEMMOUR Éric;2022
M.;HUSER;Marc;Maire;Bevons;Alpes-de-Haute-Provence;ZEMMOUR Éric;2022
Mme;MAGNAN;Marion;Conseillère départementale;;Alpes-de-Haute-Provence;ZEMMOUR Éric;2022
M.;LEROY;Sébastien;Maire;Mandelieu-la-Napoule;Alpes-Maritimes;ZEMMOUR Éric;2022
M.;BALAY;Pascal;Maire;Sécheras;Ardèche;ZEMMOUR Éric;2022
M.;GERARD;Gonzague;Maire;Hannogne-Saint-Rémy;Ardennes;ZEMMOUR Éric;2022
M.;RICHELET;Jean-Pol;Maire;Grivy-Loisy;Ardennes;ZEMMOUR Éric;2022
M.;SEMBENI;Alain;Maire;Brieulles-sur-Bar;Ardennes;ZEMMOUR Éric;2022
M.;BONDROIT;Jean-Pierre;Maire;Saint-Léger-sous-Margerie;Aube;ZEMMOUR Éric;2022
M.;CORNAZ;César;Maire;Montpothier;Aube;ZEMMOUR Éric;2022
M.;DENORMANDIE;Christian;Maire;Piney;Aube;ZEMMOUR Éric;2022
M.;FINOT;Patrick;Maire;Roncenay;Aube;ZEMMOUR Éric;2022
M.;LANGARD;Christian;Maire;Bernon;Aube;ZEMMOUR Éric;2022
M.;NOBLOT;Christophe;Maire;Montier-en-l'Isle;Aube;ZEMMOUR Éric;2022
M.;PARTOUT;Fabrice;Maire délégué d'une commune associée ou d'une commune déléguée;Bragelogne-Beauvoir;Aube;ZEMMOUR Éric;2022
M.;VUILLEMIN;Eric;Maire;Romilly-sur-Seine;Aube;ZEMMOUR Éric;2022
M.;CROS;Simon;Maire;Cantoin;Aveyron;ZEMMOUR Éric;2022
Mme;GUARINO;Valérie;Conseillère départementale;;Bouches-du-Rhône;ZEMMOUR Éric;2022
M.;MARTIN;Régis;Maire;Saint-Marc-Jaumegarde;Bouches-du-Rhône;ZEMMOUR Éric;2022
M.;BAIL;Romain;Maire;Ouistreham;Calvados;ZEMMOUR Éric;2022
M.;MAILLARD;Lionel;Maire;Petiville;Calvados;ZEMMOUR Éric;2022
Mme;COMBEAU;Danielle;Maire;Saint-Germain-de-Montbron;Charente;ZEMMOUR Éric;2022
